x_test,p_true,p_mid,p_va,p0,p1,width,u_cal,bootstrap_sd
-0.9258517034068137,0.10308219290310029,0.16666666666666669,0.1875,0.13333333333333333,0.2,0.06666666666666668,0.09622504486493764,0.05154500918454335
-0.9178356713426854,0.10323344361800621,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.020157793176030683
-0.9098196392785571,0.10339208498117537,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.020157793176030683
-0.9018036072144289,0.10355847495085539,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.020157793176030683
-0.8937875751503006,0.10373298850364884,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.028550670652787137
-0.8857715430861723,0.1039160184115168,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.028550670652787137
-0.8777555110220441,0.10410797605100273,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.028550670652787137
-0.869739478957916,0.10430929224567523,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.028932039958278238
-0.8617234468937878,0.1045204181427802,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.028932039958278238
-0.8537074148296595,0.10474182612508122,0.07291666666666666,0.0816326530612245,0.0625,0.08333333333333333,0.02083333333333333,0.03752771930766889,0.022565301695621685
-0.8456913827655312,0.1049740107588481,0.07291666666666666,0.0816326530612245,0.0625,0.08333333333333333,0.02083333333333333,0.03752771930766889,0.022565301695621685
-0.837675350701403,0.10521748977892788,0.07291666666666666,0.0816326530612245,0.0625,0.08333333333333333,0.02083333333333333,0.03752771930766889,0.022565301695621685
